ticket_id,account_id_hashed,timestamp,text,category,keyword_hits,n_hits,amount_reference,likely_fraud_related
TCK000476,H69265,2026-06-24 08:21:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000477,H52002,2026-06-06 12:27:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000478,H18042,2026-07-22 00:05:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000479,H20411,2026-06-10 15:47:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000480,H44473,2026-06-23 23:05:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000481,H48908,2026-06-24 05:00:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000482,H32281,2026-07-27 09:52:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000483,H05501,2026-06-12 10:38:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000484,H38457,2026-07-20 23:17:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000485,H60206,2026-06-17 10:59:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000486,H01144,2026-07-22 13:11:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000487,H88376,2026-06-17 17:42:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000488,H32298,2026-07-29 03:02:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000489,H00227,2026-07-06 18:34:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000490,H41773,2026-07-08 08:59:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000491,H05062,2026-06-11 14:13:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000492,H63019,2026-06-30 03:05:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000493,H93581,2026-06-12 01:39:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000494,H23930,2026-07-12 07:06:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000495,H06827,2026-06-27 07:53:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000496,H64764,2026-07-19 16:58:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000497,H30547,2026-07-30 06:09:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000498,H62875,2026-06-06 01:58:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000499,H16817,2026-07-20 00:55:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000500,H02904,2026-07-03 22:00:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000501,H05539,2026-06-29 20:42:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000502,H41773,2026-06-29 13:43:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000503,H93241,2026-07-15 02:49:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000504,H02220,2026-06-10 23:11:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000505,H43707,2026-06-18 08:48:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000506,H97690,2026-07-22 19:16:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000507,H35451,2026-07-07 14:30:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000508,H59780,2026-06-29 03:55:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000509,H09107,2026-06-21 02:16:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000510,H50365,2026-06-09 13:48:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000511,H12349,2026-06-21 20:55:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000512,H57437,2026-06-14 16:23:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000513,H24169,2026-07-27 16:23:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000514,H16817,2026-07-05 07:47:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000515,H04970,2026-06-13 02:44:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000516,H08655,2026-06-02 02:05:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000517,H93009,2026-07-07 01:55:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000518,H94682,2026-07-11 21:48:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000519,H33237,2026-06-08 04:59:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000520,H63348,2026-06-12 00:44:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000521,H44473,2026-07-17 01:46:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000522,H34108,2026-06-16 23:18:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000523,H52579,2026-07-06 19:17:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000524,H77046,2026-06-22 07:08:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000525,H50107,2026-07-12 04:38:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000526,H38595,2026-07-08 14:04:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000527,H95100,2026-07-10 21:13:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000528,H60669,2026-07-28 04:41:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000529,H93225,2026-07-06 04:29:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000530,H70770,2026-06-06 05:52:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000531,H05250,2026-07-02 17:04:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000532,H76818,2026-07-27 12:53:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000533,H74709,2026-06-16 05:24:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000534,H47686,2026-06-28 04:32:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000535,H72099,2026-07-25 22:41:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000536,H30699,2026-07-29 20:09:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000537,H74207,2026-06-30 20:23:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000538,H71870,2026-07-06 16:08:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000539,H27212,2026-06-15 08:05:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000540,H45368,2026-07-04 05:43:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000541,H69025,2026-07-12 16:47:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000542,H64077,2026-07-24 09:45:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000543,H27021,2026-07-12 07:47:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000544,H99600,2026-06-30 12:02:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000545,H19978,2026-06-04 08:01:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000546,H36562,2026-07-14 12:50:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000547,H62796,2026-07-12 23:27:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000548,H93583,2026-06-29 18:52:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000549,H05941,2026-06-09 12:47:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000550,H72099,2026-07-13 07:28:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000551,H31906,2026-06-12 23:09:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000552,H08332,2026-07-12 21:53:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000553,H93881,2026-07-07 01:38:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000554,H97251,2026-06-18 20:12:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000555,H13878,2026-06-20 19:16:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000556,H54063,2026-07-07 17:09:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000557,H40766,2026-07-18 16:06:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000558,H49001,2026-06-27 18:29:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000559,H10041,2026-07-15 19:53:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000560,H87851,2026-07-02 10:53:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000561,H19381,2026-07-07 13:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000562,H58666,2026-06-20 00:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000563,H05941,2026-06-09 12:52:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000564,H56199,2026-06-28 21:02:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000565,H74410,2026-07-24 12:07:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000566,H19965,2026-06-22 04:30:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000567,H41501,2026-06-20 10:29:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000568,H19978,2026-07-12 00:37:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000569,H88382,2026-06-05 02:18:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000570,H45698,2026-06-21 03:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000571,H76743,2026-06-23 15:41:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000572,H00227,2026-06-06 20:02:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000573,H78738,2026-07-08 18:45:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000574,H96829,2026-06-27 20:23:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000575,H05672,2026-06-29 01:55:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000576,H98633,2026-07-11 06:28:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000577,H54431,2026-07-28 04:21:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000578,H82644,2026-07-11 07:41:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000579,H19944,2026-06-28 18:06:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000580,H09178,2026-07-03 22:19:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000581,H22394,2026-07-21 19:01:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000582,H80592,2026-06-10 04:09:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000583,H54063,2026-06-07 14:52:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000584,H03576,2026-06-21 00:43:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000585,H28443,2026-07-13 22:51:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000586,H19830,2026-07-05 03:09:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000587,H34254,2026-06-12 16:51:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000588,H88786,2026-06-19 07:45:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000589,H86314,2026-06-24 09:32:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000590,H82644,2026-07-24 22:34:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000591,H00227,2026-06-12 20:15:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000592,H93692,2026-07-23 01:54:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000593,H97609,2026-07-20 02:55:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000594,H35721,2026-07-29 11:22:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000595,H93692,2026-07-18 14:16:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000596,H76818,2026-07-03 05:18:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000597,H02289,2026-06-23 07:39:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000598,H31956,2026-07-19 02:43:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000599,H67018,2026-06-06 01:31:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000600,H98358,2026-06-02 02:53:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000601,H48685,2026-06-07 08:38:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000602,H16910,2026-07-02 18:08:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000603,H10418,2026-06-11 05:46:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000604,H49529,2026-06-20 15:45:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000605,H33345,2026-06-26 22:56:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000606,H47365,2026-07-07 18:51:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000607,H53651,2026-06-04 15:39:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000608,H95596,2026-07-21 00:21:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000609,H54556,2026-06-05 00:46:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000610,H05443,2026-06-06 15:05:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000611,H41537,2026-06-08 20:37:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000612,H49529,2026-07-13 21:17:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000613,H66071,2026-06-12 00:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000614,H02396,2026-07-08 13:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000615,H95149,2026-06-30 15:29:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000616,H09178,2026-07-16 12:14:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000617,H32184,2026-07-15 22:27:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000618,H71870,2026-06-13 23:14:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000619,H33105,2026-07-18 08:10:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000620,H55350,2026-07-20 20:13:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000621,H65317,2026-06-06 02:26:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000622,H53687,2026-06-07 14:44:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000623,H11873,2026-07-29 05:10:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000624,H31956,2026-06-20 23:59:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000625,H97154,2026-06-03 13:20:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000626,H05593,2026-06-23 19:42:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000627,H87851,2026-07-18 00:23:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000628,H23271,2026-07-19 09:00:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000629,H03113,2026-07-16 06:58:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000630,H28378,2026-07-06 06:44:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000631,H17987,2026-06-28 12:17:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000632,H96829,2026-06-30 02:38:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000633,H43801,2026-07-22 15:56:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000634,H33208,2026-07-16 19:07:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000635,H11171,2026-06-30 18:36:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000636,H45456,2026-06-04 12:11:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000637,H74410,2026-07-14 20:05:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000638,H93650,2026-07-16 09:06:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000639,H92196,2026-07-23 18:03:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000640,H83428,2026-06-05 03:55:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000641,H24238,2026-06-30 20:42:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000642,H70643,2026-06-22 20:01:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000643,H88965,2026-06-28 21:20:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000644,H99071,2026-06-16 12:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000645,H64068,2026-06-29 23:24:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000646,H24169,2026-06-13 01:54:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000647,H85783,2026-07-14 00:43:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000648,H41817,2026-07-19 16:15:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000649,H92547,2026-07-12 05:10:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000650,H82163,2026-07-15 10:27:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000651,H19347,2026-07-29 04:03:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000652,H20123,2026-06-15 19:39:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000653,H55547,2026-07-06 07:26:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000654,H80309,2026-07-02 08:30:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000655,H82678,2026-07-23 10:04:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000656,H79926,2026-06-16 09:21:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000657,H88508,2026-06-21 03:45:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000658,H17776,2026-06-13 03:45:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000659,H03216,2026-06-15 16:08:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000660,H62345,2026-07-16 19:24:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000661,H34134,2026-06-29 04:03:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000662,H23820,2026-06-02 11:08:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000663,H64687,2026-06-14 15:57:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000664,H79895,2026-07-13 06:40:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000665,H53687,2026-07-12 08:07:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000666,H32244,2026-06-11 05:33:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000667,H79895,2026-06-08 07:22:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000668,H41537,2026-06-25 03:15:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000669,H79926,2026-06-05 12:35:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000670,H36219,2026-06-23 09:12:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000671,H77893,2026-07-11 12:40:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000672,H18123,2026-07-30 18:28:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000673,H44125,2026-07-28 14:08:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000674,H06575,2026-06-17 01:16:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000675,H01128,2026-07-28 14:36:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000676,H27325,2026-07-17 08:54:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000677,H82678,2026-07-01 07:01:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000678,H81586,2026-07-30 13:21:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000679,H65442,2026-06-29 06:03:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000680,H05934,2026-06-21 22:48:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000681,H80330,2026-07-01 00:31:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000682,H01828,2026-07-29 18:01:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000683,H67531,2026-07-29 17:02:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000684,H84338,2026-07-16 13:32:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000685,H72765,2026-07-13 06:17:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000686,H23930,2026-06-26 00:25:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000687,H33804,2026-06-16 01:44:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000688,H16910,2026-07-21 07:52:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000689,H32940,2026-07-25 05:27:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000690,H53687,2026-07-13 03:54:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000691,H60947,2026-06-18 18:40:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000692,H96765,2026-06-06 18:31:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000693,H18508,2026-07-12 13:43:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000694,H90157,2026-07-10 13:32:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000695,H20644,2026-07-18 10:55:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000696,H05934,2026-07-12 09:51:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000697,H33105,2026-06-04 13:06:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000698,H74709,2026-07-16 02:43:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000699,H00680,2026-07-02 23:42:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000700,H82163,2026-06-30 09:59:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000701,H40988,2026-06-15 00:38:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000702,H25343,2026-06-01 00:45:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000703,H76143,2026-07-18 07:14:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000704,H97609,2026-06-28 03:26:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000705,H71398,2026-06-10 19:42:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000706,H64646,2026-06-24 22:29:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000707,H92406,2026-07-16 18:25:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000708,H00249,2026-06-20 05:42:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000709,H71398,2026-07-26 18:10:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000710,H18123,2026-07-02 04:40:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000711,H20059,2026-06-01 21:56:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000712,H25343,2026-07-02 10:10:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000713,H34108,2026-07-10 15:15:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000714,H04234,2026-07-29 13:25:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
