ticket_id,account_id_hashed,timestamp,text,category
TCK000561,H26815,2026-07-11 23:07:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000562,H51519,2026-06-29 01:02:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000563,H05663,2026-06-25 05:51:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000564,H52788,2026-07-29 10:40:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000565,H92273,2026-06-30 17:21:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000566,H90422,2026-06-19 09:02:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000567,H52788,2026-07-11 14:05:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000568,H89881,2026-06-22 10:11:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000569,H79506,2026-06-29 11:16:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000570,H26465,2026-06-08 13:24:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000571,H53920,2026-06-27 22:07:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000572,H26465,2026-07-22 16:59:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000573,H56952,2026-07-26 04:01:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000574,H20596,2026-06-21 04:18:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000575,H46762,2026-06-09 06:37:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000576,H39979,2026-07-13 01:02:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000577,H03697,2026-07-05 08:41:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000578,H99798,2026-07-28 19:36:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000579,H19455,2026-06-21 02:46:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000580,H41821,2026-06-22 19:53:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000581,H53338,2026-07-17 20:56:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000582,H75334,2026-06-12 16:00:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000583,H97835,2026-07-08 07:54:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000584,H03697,2026-07-04 08:14:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000585,H29061,2026-07-23 11:44:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000586,H59020,2026-07-07 19:11:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000587,H58781,2026-07-10 03:04:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000588,H14210,2026-06-14 00:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000589,H32599,2026-06-03 14:27:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000590,H91740,2026-06-12 04:54:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000591,H24610,2026-07-23 17:58:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000592,H33330,2026-06-12 11:26:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000593,H74464,2026-07-25 23:50:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000594,H26050,2026-06-09 17:35:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000595,H20495,2026-07-09 12:46:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000596,H69049,2026-06-15 17:35:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000597,H34228,2026-07-13 23:25:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000598,H98507,2026-07-21 15:23:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000599,H06933,2026-06-06 20:11:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000600,H76049,2026-07-08 01:23:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000601,H55070,2026-07-20 03:56:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000602,H26556,2026-07-10 06:00:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000603,H40822,2026-07-29 16:57:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000604,H02746,2026-07-30 14:50:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000605,H27368,2026-06-08 20:02:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000606,H79506,2026-06-15 10:00:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000607,H85506,2026-06-22 06:49:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000608,H00023,2026-06-10 04:46:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000609,H66085,2026-06-19 10:27:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000610,H25262,2026-06-24 16:17:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000611,H72201,2026-06-16 10:14:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000612,H41130,2026-07-06 11:04:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000613,H36688,2026-06-06 00:44:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000614,H20854,2026-06-21 10:45:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000615,H35993,2026-06-16 14:40:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000616,H72509,2026-06-11 14:35:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000617,H42658,2026-07-24 22:15:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000618,H43755,2026-07-24 00:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000619,H24467,2026-07-27 04:20:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000620,H59020,2026-06-06 08:35:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000621,H02666,2026-06-12 01:31:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000622,H37563,2026-06-15 08:24:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000623,H01758,2026-07-13 00:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000624,H78933,2026-06-13 03:10:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000625,H73806,2026-07-18 10:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000626,H88776,2026-07-23 19:48:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000627,H26465,2026-07-14 00:39:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000628,H01592,2026-06-20 03:59:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000629,H81998,2026-07-05 22:15:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000630,H43755,2026-07-23 02:36:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000631,H86291,2026-07-06 11:41:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000632,H56336,2026-06-22 16:12:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000633,H81042,2026-07-14 23:20:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000634,H92997,2026-07-06 09:14:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000635,H15100,2026-07-23 05:35:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000636,H06824,2026-06-16 12:41:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000637,H60476,2026-06-23 23:04:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000638,H54524,2026-07-20 01:49:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000639,H94335,2026-06-06 14:16:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK000640,H61570,2026-06-25 10:51:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000641,H10605,2026-06-04 14:02:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000642,H74365,2026-07-12 19:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000643,H08754,2026-06-16 03:23:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000644,H81905,2026-07-17 07:51:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000645,H01276,2026-07-19 10:07:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000646,H77024,2026-06-24 00:01:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000647,H75910,2026-06-04 08:20:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000648,H64342,2026-06-07 04:20:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000649,H80556,2026-06-12 13:01:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000650,H20035,2026-07-14 12:38:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000651,H36441,2026-06-24 07:28:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000652,H27936,2026-07-09 05:46:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000653,H78311,2026-06-23 02:40:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000654,H22005,2026-06-15 23:14:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000655,H76158,2026-07-28 01:46:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000656,H30498,2026-07-11 06:46:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000657,H65329,2026-07-06 20:14:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000658,H34223,2026-07-14 02:49:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000659,H96284,2026-07-12 16:03:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000660,H84284,2026-06-15 23:33:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000661,H98364,2026-06-01 13:44:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000662,H89179,2026-06-26 20:54:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000663,H04171,2026-06-16 01:40:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000664,H21584,2026-07-16 14:33:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000665,H24948,2026-06-09 16:50:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000666,H04002,2026-07-15 11:02:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000667,H90794,2026-06-19 10:15:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000668,H37012,2026-06-16 18:46:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000669,H81408,2026-06-18 07:45:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000670,H48329,2026-07-08 12:28:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000671,H37368,2026-07-11 18:41:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000672,H82165,2026-06-30 07:10:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000673,H29658,2026-06-14 19:52:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000674,H58368,2026-06-28 13:47:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000675,H52154,2026-07-01 18:56:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000676,H59155,2026-07-17 15:53:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000677,H60476,2026-06-17 18:23:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000678,H45849,2026-06-22 14:52:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000679,H58971,2026-06-10 02:20:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000680,H37750,2026-07-18 21:22:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000681,H43427,2026-07-29 08:40:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000682,H44960,2026-07-21 21:44:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000683,H89803,2026-06-18 02:33:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000684,H49993,2026-06-11 22:55:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000685,H17872,2026-07-23 13:06:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000686,H77024,2026-06-12 19:26:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000687,H39106,2026-06-08 05:38:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000688,H89334,2026-07-13 07:18:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000689,H56672,2026-06-15 18:09:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000690,H28991,2026-06-17 17:22:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000691,H39141,2026-07-20 06:52:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000692,H17276,2026-06-13 11:30:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000693,H29771,2026-06-01 18:27:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000694,H05172,2026-07-20 23:08:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000695,H68251,2026-06-15 07:16:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000696,H36893,2026-06-19 05:41:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000697,H77879,2026-07-14 17:31:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000698,H10332,2026-06-02 17:50:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000699,H00184,2026-07-30 02:58:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000700,H11289,2026-07-24 20:08:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000701,H48398,2026-07-21 10:42:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000702,H24767,2026-06-21 16:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000703,H47727,2026-07-27 08:58:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000704,H86740,2026-06-12 00:14:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000705,H40740,2026-07-23 12:37:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000706,H47516,2026-07-10 12:34:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000707,H20073,2026-07-14 19:48:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000708,H44225,2026-07-24 04:46:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000709,H82615,2026-07-30 07:42:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000710,H90564,2026-06-30 23:48:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000711,H75993,2026-06-29 14:58:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000712,H20299,2026-07-10 08:56:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000713,H91714,2026-07-26 14:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000714,H52842,2026-06-11 07:30:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000715,H37508,2026-06-05 13:24:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000716,H69328,2026-06-02 15:41:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000717,H49993,2026-07-14 12:00:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000718,H43113,2026-06-30 13:08:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000719,H01156,2026-07-04 10:30:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000720,H36893,2026-07-22 15:46:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000721,H73918,2026-07-24 23:19:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000722,H81283,2026-07-13 10:16:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000723,H12773,2026-06-04 04:25:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000724,H45496,2026-06-28 12:04:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK000725,H55118,2026-07-19 22:10:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000726,H13381,2026-06-20 18:04:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000727,H07796,2026-06-03 04:25:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000728,H60839,2026-07-22 08:16:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000729,H17258,2026-07-07 09:08:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000730,H27986,2026-06-12 14:06:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000731,H29210,2026-06-20 19:48:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000732,H61042,2026-07-10 06:56:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000733,H91589,2026-06-15 04:57:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000734,H65405,2026-06-20 22:10:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000735,H52010,2026-06-09 12:35:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000736,H68025,2026-07-28 01:46:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000737,H58971,2026-07-30 22:04:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000738,H25262,2026-07-22 03:01:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000739,H95777,2026-07-02 15:13:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000740,H67941,2026-07-04 15:41:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000741,H24238,2026-06-19 23:56:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000742,H84284,2026-06-20 08:54:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000743,H14210,2026-06-23 18:26:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000744,H56874,2026-06-04 11:27:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000745,H42724,2026-07-06 05:07:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000746,H87190,2026-06-01 14:11:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000747,H26392,2026-07-24 10:54:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000748,H44808,2026-07-16 17:17:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000749,H41011,2026-07-20 00:42:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000750,H09794,2026-06-09 14:56:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000751,H90071,2026-07-22 08:01:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000752,H10332,2026-07-05 13:03:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK000753,H35213,2026-07-24 10:47:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000754,H59769,2026-07-15 20:14:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000755,H17276,2026-07-12 14:19:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000756,H75910,2026-07-27 04:02:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000757,H39894,2026-07-29 22:10:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000758,H96284,2026-06-02 01:44:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000759,H99673,2026-07-13 19:54:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000760,H00184,2026-06-30 14:12:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000761,H36558,2026-07-23 20:03:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000762,H19691,2026-07-23 03:56:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000763,H48325,2026-06-01 16:04:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000764,H44497,2026-06-05 02:59:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000765,H56927,2026-07-09 18:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000766,H37671,2026-07-26 02:58:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000767,H24833,2026-07-07 01:04:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000768,H04242,2026-07-26 23:11:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000769,H75928,2026-07-15 11:57:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000770,H20299,2026-06-17 23:27:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000771,H58932,2026-07-23 08:11:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000772,H16997,2026-06-25 06:53:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000773,H78933,2026-07-12 10:16:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000774,H76158,2026-06-03 01:52:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000775,H42724,2026-06-11 12:01:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000776,H13577,2026-07-15 16:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000777,H95855,2026-07-09 21:13:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000778,H17872,2026-07-10 16:11:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000779,H48329,2026-07-22 20:29:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000780,H39894,2026-07-26 21:08:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000781,H67717,2026-06-01 17:39:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000782,H37109,2026-06-09 18:15:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000783,H64710,2026-06-21 10:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000784,H11763,2026-07-29 06:14:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000785,H42566,2026-06-29 19:40:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000786,H22672,2026-06-23 13:55:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000787,H53196,2026-06-25 22:30:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000788,H85506,2026-06-14 02:59:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000789,H36605,2026-07-17 05:44:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000790,H05236,2026-07-03 17:04:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000791,H66085,2026-06-18 23:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000792,H79866,2026-06-14 09:54:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000793,H82615,2026-07-21 13:37:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000794,H46395,2026-06-20 05:03:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000795,H29435,2026-07-28 05:47:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000796,H28991,2026-07-15 05:31:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000797,H15853,2026-06-07 19:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000798,H65405,2026-06-07 20:28:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000799,H81954,2026-06-19 23:04:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000800,H26381,2026-06-21 15:43:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000801,H38437,2026-07-08 13:59:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000802,H64781,2026-07-18 05:58:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000803,H84791,2026-07-30 06:53:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000804,H13577,2026-07-14 21:11:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000805,H36833,2026-07-24 08:24:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000806,H63352,2026-06-08 13:18:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000807,H23305,2026-06-06 12:25:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000808,H82483,2026-07-05 08:16:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000809,H94335,2026-06-20 13:28:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000810,H46118,2026-07-29 04:37:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000811,H12773,2026-06-11 19:58:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000812,H78311,2026-06-06 02:46:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000813,H16386,2026-07-07 00:07:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000814,H22672,2026-06-03 22:43:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000815,H20854,2026-06-03 11:14:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000816,H43755,2026-06-06 00:26:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000817,H10466,2026-07-15 08:36:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000818,H53920,2026-07-19 17:06:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000819,H34525,2026-07-02 17:33:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000820,H18151,2026-07-10 17:38:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000821,H06310,2026-07-01 11:49:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000822,H19727,2026-06-24 07:08:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000823,H01592,2026-07-24 23:18:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000824,H28150,2026-07-06 12:50:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000825,H80763,2026-06-29 00:21:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000826,H03697,2026-07-07 10:55:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000827,H10605,2026-06-25 07:48:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000828,H65188,2026-07-13 14:02:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000829,H47727,2026-07-10 20:19:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000830,H63882,2026-06-15 10:56:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000831,H34238,2026-07-01 22:25:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000832,H41821,2026-06-28 15:54:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000833,H81395,2026-07-21 12:28:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000834,H16405,2026-06-12 09:34:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000835,H20390,2026-07-06 10:50:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000836,H14396,2026-06-01 04:03:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000837,H79811,2026-06-18 05:11:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000838,H68304,2026-07-10 13:14:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000839,H48584,2026-06-16 21:14:00,I was charged twice for the same merchant payment this week.,billing_dispute
